CENSUS_YEAR,GEO_CODE (POR),GEO_LEVEL,GEO_NAME,GNR,GNR_LF,DATA_QUALITY_FLAG,ALT_GEO_CODE,DIM: Profile of Dissemination Areas (2247),Member ID: Profile of Dissemination Areas (2247),Notes: Profile of Dissemination Areas (2247),Dim: Sex (3): Member ID: [1]: Total - Sex,Dim: Sex (3): Member ID: [2]: Male,Dim: Sex (3): Member ID: [3]: Female
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,French and non-official language,648,,0.0,0.0,0.0
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"English, French and non-official language",649,,0.0,0.0,0.0
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data,650,28,471.37712535023303,223.49264613253393,247.207502757371
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,None,651,,451.17300495599517,217.2141088956364,234.5778280991937
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,English,652,,0.6189320388349514,0.0,1.2509862149071862
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,French,653,,6.63788353888479,2.538013762320997,6.016830907305842
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Non-official language,654,,8.20649991213288,6.014710314561846,3.156945801155948
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Aboriginal,655,,0.0,0.0,1.9169611307420495
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Non-Aboriginal,656,,7.886749161047979,3.478817144984845,2.535893169577001
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,English and French,657,,0.0,0.0,0.0
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,English and non-official language,658,,0.0,0.0,0.0
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,French and non-official language,659,,0.0,0.0,1.9169611307420495
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"English, French and non-official language",660,,0.0,0.0,0.0
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data,661,30,402.5947041686663,188.15619168321206,213.18752627054704
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of total income recipients aged 15 years and over in private households - 100% data,662,,385.2387803689927,183.7814934398193,203.37424805991552
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median total income in 2015 among recipients ($),663,,24696.120110736963,27778.47952725507,22390.39570722381
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of after-tax income recipients aged 15 years and over in private households - 100% data,664,,388.09654488239863,183.42638832332003,202.75319542833657
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median after-tax income in 2015 among recipients ($),665,,24502.256355932204,27087.93220338983,22703.110169491527
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of market income recipients aged 15 years and over in private households - 100% data,666,,320.12781816508897,153.88109978421892,163.0787710352208
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median market income in 2015 among recipients ($),667,,25112.491525423728,30703.322033898305,22276.610169491527
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of government transfers recipients aged 15 years and over in private households - 100% data,668,,304.01258453384855,135.09203196208435,170.17153878667145
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median government transfers in 2015 among recipients ($),669,,7939.781779661017,7593.016949152542,8077.28813559322
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of employment income recipients aged 15 years and over in private households - 100% data,670,,255.86920724044882,130.1496857423445,124.77871811544045
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median employment income in 2015 among recipients ($),671,,27117.15254237288,31858.71186440678,23676.813559322032
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for the population aged 15 years and over in private households - 25% sample data,672,31,410.497433529775,201.8292883520162,208.97477379160645
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of total income recipients aged 15 years and over in private households - 25% sample data,673,,398.4771229915911,198.3858255724457,199.15049403648158
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average total income in 2015 among recipients ($),674,,31603.832627118645,32977.91525423729,30151.457627118645
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of after-tax income recipients aged 15 years and over in private households - 25% sample data,675,,397.85819095275616,199.32662895510953,199.4723653803105
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average after-tax income in 2015 among recipients ($),676,,27997.31779661017,28950.841101694914,26958.887711864405
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of market income recipients aged 15 years and over in private households - 25% sample data,677,,325.10041196760005,169.11559463936405,159.1998075508851
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average market income in 2015 among recipients ($),678,,29721.35805084746,31188.311440677968,28094.64194915254
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of government transfers recipients aged 15 years and over in private households - 25% sample data,679,,318.47292078417183,149.60508590054718,170.15274183829445
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average government transfers in 2015 among recipients ($),680,,8988.57627118644,8706.864406779661,9207.680084745763
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of employment income recipients aged 15 years and over in private households - 25% sample data,681,,260.2401730797217,140.986792298018,115.76356209222561
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average employment income in 2015 among recipients ($),682,,32486.525423728814,32749.04661016949,32093.974576271186
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Employment income statistics for the population aged 15 years and over in private households - 25% sample data,683,32,410.497433529775,200.88848496935233,208.3558417527715
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Number of employment income recipients aged 15 years and over in private households who worked full year full time in 2015 - 25% sample data,684,33,114.30828624925611,56.26247358814388,55.188048147706326
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median employment income in 2015 for full-year full-time workers ($),685,34,43822.84110169492,51408.69279661017,36873.42584745763
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average employment income in 2015 for full-year full-time workers ($),686,35,47087.154661016946,51928.96822033898,41658.61440677966
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Composition of total income in 2015 of the population aged 15 years and over in private households (%) - 100% data,687,36,94.59606719784063,94.59606719784063,94.59606719784063
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Market income (%),688,37,73.673599900087,77.02680732095943,69.55694113647509
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Employment income (%),689,38,61.74104066690988,67.16029341973807,55.96604918320866
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Government transfers (%),690,39,21.319228386619745,17.250550006188988,25.466753459834152
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,691,40,402.59682476141035,188.15619168321206,210.32976175714117
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Without total income,692,,13.879227247432752,7.2324627567986735,8.515249118724492
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,With total income,693,,385.2387803689927,182.48558494065617,202.75319542833657
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Percentage with total income,694,,95.6741525423729,96.98177966101694,96.3635593220339
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"Under $10,000 (including loss)",695,,59.36045886152387,30.29366069735024,29.05367602693634
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$10,000 to $19,999",696,,89.25621275086291,36.583199478741065,52.67301327212186
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$20,000 to $29,999",697,,69.37275921399265,31.214581583771512,40.07513876096319
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$30,000 to $39,999",698,,45.437225436117956,22.72901201932165,22.710334009540304
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$40,000 to $49,999",699,,44.00458040209884,19.94029347190224,24.05328538570332
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$50,000 to $59,999",700,,30.078997244758447,15.485318578839196,13.927703750084394
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$60,000 to $69,999",701,,17.40440030232524,12.053544310854264,6.648885083378077
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$70,000 to $79,999",702,,11.35433562234904,8.219622049370162,4.419620527648693
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$80,000 to $89,999",703,,6.646764490634081,4.108750728313083,3.170067938393232
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$90,000 to $99,999",704,,4.729803359892031,2.8259643663872644,0.6210526315789474
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$100,000 and over",705,,6.601842206378165,5.350855991470978,3.7889999772281833
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$100,000 to $149,999",706,,7.531644044548724,5.350855991470978,3.431774267984933
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$150,000 and over",707,,0.6320541760722348,0.0,0.6320541760722348
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,708,41,401.97577212983134,187.5241375071398,213.18752627054704
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Without after-tax income,709,,13.879227247432752,6.2916593741348255,6.955513697225694
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,With after-tax income,710,,385.2387803689927,183.7814934398193,203.37424805991552
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Percentage with after-tax income,711,,95.83665254237289,97.98728813559322,95.38771186440678
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"Under $10,000 (including loss)",712,,61.27741999226591,31.234464080014085,29.67472865851529
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$10,000 to $19,999",713,,91.44800234843396,38.145055492983865,54.545052118607984
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$20,000 to $29,999",714,,78.24878826035611,33.752595346092505,45.162167830098475
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$30,000 to $39,999",715,,57.812641090801115,28.756844471120782,29.055796619680336
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$40,000 to $49,999",716,,42.397802103600135,23.121362954788758,21.515271623382322
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$50,000 to $59,999",717,,24.73026184603147,15.223612249247495,8.84067468094911
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$60,000 to $69,999",718,,10.413532239685193,6.313662463121402,4.11087132105708
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$70,000 to $79,999",719,,8.84067468094911,4.11087132105708,6.646764490634081
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$80,000 and over",720,,8.16369822062096,5.350855991470978,4.108750728313083
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$80,000 to $89,999",721,,4.729803359892031,1.561856014242795,2.5490153068142845
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$90,000 to $99,999",722,,2.1807880530777464,0.9408033826638478,0.0
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$100,000 and over",723,,1.2531068076511822,0.0,1.9169611307420495
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,724,42,402.59682476141035,189.44109863788185,212.87877706395545
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Without employment income,725,,145.4876328505476,60.544519703188556,88.10005894851503
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,With employment income,726,,256.48813927928376,129.51763156627226,124.77871811544045
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Percentage with employment income,727,,63.73135593220339,68.35148305084746,58.65360169491526
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"Under $5,000 (including loss)",728,,40.401251290280086,22.719901928381866,19.59831049264027
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$5,000 to $9,999",729,,28.101871099779206,14.53351365168206,15.42939475008999
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$10,000 to $19,999",730,,34.404532018407316,12.936303272024912,20.21300134598723
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$20,000 to $29,999",731,,36.581765853089344,15.11497073235866,18.609030607324787
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$30,000 to $39,999",732,,32.26889538877598,15.818420606351875,15.831542743589159
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$40,000 to $49,999",733,,26.234073438781063,14.223330819438722,12.951546002006191
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$50,000 to $59,999",734,,22.13632425496127,12.674596942433212,7.589688466041924
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$60,000 to $69,999",735,,12.330493370427243,9.195779797448365,3.1215914357415944
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$70,000 to $79,999",736,,8.528371255961776,4.43062207214198,3.478817144984845
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$80,000 and over",737,,15.453518431820564,11.653516910099093,6.646764490634081
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$80,000 to $89,999",738,,6.659886627871364,4.742925497129314,1.9169611307420495
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$90,000 to $99,999",739,,5.6816082870491655,1.2531068076511822,0.9408033826638478
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$100,000 and over",740,,6.921592957463064,5.350855991470978,4.7276827671480355
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for private households by household size - 100% data,741,43,213.98462260156546,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median total income of households in 2015 ($),742,,53286.48728813559,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median after-tax income of households in 2015 ($),743,,48260.20338983051,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for one-person private households - 100% data,744,,70.33837368981806,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median total income of one-person households in 2015 ($),745,,27077.28813559322,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median after-tax income of one-person households in 2015 ($),746,,25025.830508474577,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for two-or-more-person private households - 100% data,747,,143.65725045624066,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median total income of two-or-more-person households in 2015 ($),748,,64113.59957627119,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median after-tax income of two-or-more-person households in 2015 ($),749,,58896.542372881355,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for private households by household size - 25% sample data,750,44,219.06741048521272,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average total income of households in 2015 ($),751,,57496.601694915254,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average after-tax income of households in 2015 ($),752,,50935.8686440678,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for one-person private households - 25% sample data,753,,76.38987199544599,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average total income of one-person households in 2015 ($),754,,36108.004237288136,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average after-tax income of one-person households in 2015 ($),755,,31239.207627118645,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data,756,,141.1288046127612,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average total income of two-or-more-person households in 2015 ($),757,,69511.69491525424,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average after-tax income of two-or-more-person households in 2015 ($),758,,61896.51483050847,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Household total income groups in 2015 for private households - 100% data,759,45,212.42276658732266,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"Under $5,000",760,,4.729803359892031,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$5,000 to $9,999",761,,3.8000015217214704,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$10,000 to $14,999",762,,13.876419687596488,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$15,000 to $19,999",763,,9.735868812264773,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$20,000 to $24,999",764,,17.024484537003143,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$25,000 to $29,999",765,,13.555235310859862,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$30,000 to $34,999",766,,14.797340574017756,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$35,000 to $39,999",767,,10.06541662138173,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$40,000 to $44,999",768,,10.699591390197961,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$45,000 to $49,999",769,,7.542645589042012,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$50,000 to $59,999",770,,21.446225657395836,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$60,000 to $69,999",771,,16.772346126253005,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$70,000 to $79,999",772,,18.42548033465936,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$80,000 to $89,999",773,,10.138703772856209,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$90,000 to $99,999",774,,11.357889840744763,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$100,000 and over",775,,31.296749686995277,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$100,000 to $124,999",776,,16.151293494674057,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$125,000 to $149,999",777,,6.9237135502070615,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$150,000 to $199,999",778,,4.729803359892031,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$200,000 and over",779,,0.6320541760722348,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Household after-tax income groups in 2015 for private households - 100% data,780,46,209.87375128050834,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"Under $5,000",781,,5.049554110976931,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$5,000 to $9,999",782,,5.039986192135369,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$10,000 to $14,999",783,,14.508473863668723,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$15,000 to $19,999",784,,10.354800851099725,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$20,000 to $24,999",785,,17.33111315085076,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$25,000 to $29,999",786,,13.568357448097146,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$30,000 to $34,999",787,,16.03520465168766,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$35,000 to $39,999",788,,9.457486127040067,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$40,000 to $44,999",789,,12.618673113684006,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$45,000 to $49,999",790,,14.178408535182806,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$50,000 to $59,999",791,,21.15804591413907,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$60,000 to $69,999",792,,21.23832256380934,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$70,000 to $79,999",793,,17.76162601156849,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$80,000 to $89,999",794,,12.330493370427243,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$90,000 to $99,999",795,,9.195779797448365,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$100,000 and over",796,,18.62215274456207,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$100,000 to $124,999",797,,10.413532239685193,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$125,000 to $149,999",798,,4.108750728313083,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,"$150,000 and over",799,,4.729803359892031,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for economic families in private households - 100% data,800,47,138.65049803677564,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median total income of economic families in 2015 ($),801,,62656.67796610169,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median after-tax income of economic families in 2015 ($),802,,57488.05508474576,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average family size of economic families,803,,2.7574152542372876,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,804,,53.13320568711422,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median total income of couple economic families without children or other relatives in 2015 ($),805,,61823.186440677964,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median after-tax income of couple economic families without children or other relatives in 2015 ($),806,,55393.898305084746,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average family size of couple economic families without children or other relatives,807,,2.0648305084745764,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,808,,49.628831234747075,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median total income of couple economic families with children in 2015 ($),809,,81243.38983050847,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median after-tax income of couple economic families with children in 2015 ($),810,,71749.42372881356,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average family size of couple economic families with children,811,,3.7281779661016947,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,812,,35.946505536407535,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median total income of lone-parent economic families in 2015 ($),813,,43599.963983050846,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Median after-tax income of lone-parent economic families in 2015 ($),814,,41648.77754237288,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average family size of lone-parent economic families,815,,2.3383474576271186,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for economic families in private households - 25% sample data,816,48,135.19437094786963,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average total income of economic families in 2015 ($),817,,67639.20550847458,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average after-tax income of economic families in 2015 ($),818,,60093.16313559322,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data,819,,52.51284002262755,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average total income of couple economic families without children or other relatives in 2015 ($),820,,62639.0063559322,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average after-tax income of couple economic families without children or other relatives in 2015 ($),821,,54421.44279661017,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data,822,,44.26485310603882,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average total income of couple economic families with children in 2015 ($),823,,76866.31355932204,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average after-tax income of couple economic families with children in 2015 ($),824,,67949.1313559322,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,825,,32.44901038164134,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average total income of lone-parent economic families in 2015 ($),826,,9582.01906779661,,
2016,35100-118-0,PollDiv,35100-118-0,4.7,10.9,11,35100-118-0,Average after-tax income of lone-parent economic families in 2015 ($),827,,9131.430084745763,,
